0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
4.2786910156585565,0.6804521040509556,-1.1842766826410474,2.904733232769209,0.7607997190371151,-0.15661035740495108,-0.21178320363676742,-1.7305483407422575,-0.3943219206333567,-0.274414680818586,0.3624945840136775,-0.7052962844262424,0.6062171339473229,0.3989678931356696,-0.20000588926392793,0.5229088521973987,-0.7020433072214969,-0.33867498768244103,0.09947080239645181,-0.09495449724312538,0.22450014202125276,-0.08293268654802848,0.04197939728147906,-0.08364817669458859,0.05768932013955387,0.03314746730237128,-0.004466650756824008,0.11273911990240838,-0.13185465579108385,-0.030734981925313376,-0.1530006792762155,-0.06824290556063814,-0.016147204337758885,0.014389181003914418,0.027657696809582005,0.012700193584020095,-0.011005286118536324,0.06332519075870247,0.002383927905407582,0.019088986121541272,0.032399882307484716,0.016719798680168017,-0.09002953590231982,-0.06116138504212014,-0.02130375235492504,0.18297201378360325,-0.04407221689268813,0.0144777126944441,-0.022542202522561217,0.019436150817405993
-0.29425813213484103,-2.7821589338000603,-0.7158140466288021,-2.2956642957115445,-1.2220780910169686,-0.36190843554735985,-0.3621580767151252,-0.32014035652696315,-2.3341766262467893,-0.16774096845991254,-0.39742475346282813,-0.4634634760255011,0.7429104297574824,0.39913965835809784,-0.3322850199763141,0.13152297901002086,0.10116328379330544,-0.06962866377865357,0.01798545053937413,0.14571136975152887,0.012896959400458652,0.020113681608439453,0.046064716600354015,0.03725758052198595,0.04509882166284311,0.03036401957402568,-0.030265117349338476,0.026975030256688088,0.08869094415470255,-0.0033188554683750587,0.07770851220683152,-0.11324789257093852,-0.018170322110470517,0.0350224882013829,-0.06440645825285364,-0.08775577580649414,-0.14490682778476371,-0.009805195650654248,0.11720823971971427,-0.17210219912432156,-0.003157681321289726,0.028740637600236266,0.006925978342652435,-0.010309805952819955,-0.0018438334007999007,0.00861304911921375,-0.007823729146355995,0.009422642116047129,-0.004888964068585459,-0.0020975087163501178
-4.250369650118907,1.7575769332558207,-0.41053146885052555,0.710613882561702,0.1661721191770776,1.7995545891259839,1.1352406866765241,0.058453654413801084,0.1826536440189032,0.1490101888417695,-0.032305804595055394,-0.06581832771979064,-0.014612269136801661,-0.030861646610288906,0.11361048954281344,-0.047411434772365875,-0.08087495514922752,0.06276390834351409,0.014035960046145782,-0.04333495077670653,0.03239062658834219,-0.028097032874944028,-0.0013683845762002586,-0.0332109303738391,-0.020233897129001616,-0.002900287159132741,0.00367808252368035,-0.0024147027035754183,0.029818473507532122,-0.022779629852638556,-0.004422329918577036,-0.0021684464663571414,-9.116992370574107e-05,-0.008676658098925732,0.012287284077576576,0.004686396464466488,-0.0023702061123592614,-0.004689706788782534,0.001318373884787144,-0.0003685864055870354,-0.0005680278459379127,8.904246432791309e-05,-0.0011860377229044362,0.0023735721747727176,-0.0010982345607306442,-0.0018665478596485913,-0.003076599700300685,-0.0014947820275432397,-0.0034480913018967705,0.004853891819330953
5.097906608867624,-0.09761446376377601,-1.2622194837620075,2.268204699273608,0.02182706201298455,-0.21428050200854812,-0.7052017921445338,-1.011357847370113,-1.4068813388893333,-0.48192088093275554,0.4738452037796498,1.0142938949095606,-0.2581934725551111,-1.308471885580184,0.1710094595781425,2.576800160443125,0.5971762201453656,0.06541531021367064,1.2800790910110866,0.9160450760258612,0.08433346322985566,-0.058003824861434364,0.04361989726465173,-0.08591902252591209,0.0013603285299020119,0.03197693299506538,-0.04278310848717395,-0.07374233812307564,0.012734672213725831,-0.021255561498328152,0.002500161127392811,0.04292471470740807,0.042690331130546634,-0.03999487020630569,-0.02798347156295654,-0.1200014960005224,0.09678871863794439,-0.03361213595431036,0.15277087466417294,0.12270642615794658,-0.07529886076097984,0.01649368302115595,0.03839968197165038,0.06997239266142483,-0.02084566434480173,-0.0055106380481862414,-0.08701339883574195,-0.04492502037853137,-0.050004332371424175,-0.028412878954409936
2.044266678538224,-2.5370988196553337,-1.3949621307969637,0.676888588231652,-0.4385928126832779,-0.833180385393369,-1.5813205206612926,0.5030568222760282,-0.47796837838748335,0.8788908854030406,2.348338865348582,1.315239057011434,1.3549921179395765,0.19951838937831812,0.5195961248115444,-0.27969404112252566,0.2317607013314266,0.07686238531683748,-0.1636137121301266,0.1326700733708526,0.013487854661552723,-0.09469299502029575,0.12320442666769499,-0.11266598161027018,0.004214955232036466,0.018173984246837457,-0.09532774991487808,0.0065959582482264046,0.0026367325318144954,0.09136863027082132,0.07960061827117369,-0.03921360862204247,-0.1511796969303747,0.1658111410557115,-0.10080581864593159,0.11326800989847256,0.13632567927907718,0.052973955261996504,-0.024312497162315996,0.05860446946704364,-0.008107221034624582,-0.06026826107701554,0.056018363408896134,-0.052695547144817854,0.025780943299203378,0.01613738003351617,0.062035365547833954,0.03476722229744214,-0.05428561342974095,0.027938111835627943
0.7236006544012771,-3.2228277164220263,0.04828923533867264,-0.038123466204546055,-0.7700467515890604,-0.3229612561861235,-0.718675813950414,0.3457948813903526,1.534483091164041,1.6451577545032985,-0.7253923401953627,0.8939513381696632,-0.4446147117770956,-0.06278856329247282,-0.2395752244187846,-0.10778512582808582,-0.057383434669241104,-0.0913749360777052,0.10828771458619588,-0.12832033950365532,-0.10439996704656904,0.0649963420686361,-0.05632012564007013,-0.01953315056272475,-0.013416489469028863,-0.0400216803355573,0.019326091992144162,0.12349641152048112,-0.047768271871536046,0.04880015059513345,0.09576720913514176,0.04777738134528548,-0.11683390961341261,-0.044719080326819545,0.22056420167989552,0.050445903339342436,0.11555870567631062,0.04285127170447232,0.008825215580993155,-0.006089778714255482,-0.01378981802033867,-0.02751991659092669,-0.017088632017353615,0.016792590746834306,-0.033163500877408957,0.004506048606669704,-0.020304520374379763,-0.052470056220247044,0.0075940877777361014,0.007273690253069729
-1.0691278285785035,-1.6702326233134361,0.1485004619180053,0.3209953718964725,-0.29029040875225565,2.0551412989769706,-0.804183858672686,-0.7811834537055948,1.076586397608221,1.2722475687068255,-0.37049193598947394,1.1453854754880244,-1.7406736422298237,-0.33024319037785654,0.5224420480930835,-0.32457622841082695,-0.07047378445076632,0.027570256609160137,0.21381945301840966,-0.18704460002896778,-0.187718587025315,0.059876798996967,-0.10489799250065979,-0.042428097282249916,0.008441260505544284,-0.019129055997645535,0.06812533099779397,-0.08948237274011625,0.024252946680618264,0.002632053586476076,0.0011978065656221694,0.05769033097429245,0.00279733115353889,-0.012405662666830929,0.029743866150391707,0.052687976784437825,0.004570320866401386,0.014897091787437023,-0.010201087800606622,-0.04479300333031172,-0.004292139664886722,-0.009536127316372444,-0.005032838702677758,0.004716650195768368,-0.006995005120948324,-0.0024875999361672675,-0.0043326859839749945,-0.009828783262790849,-0.008633287499954153,0.01492862703851625
-1.7120266029979867,-2.6406478265772027,2.841157003793091,-0.5192990450827265,0.03992182705192412,-1.1584466166843694,0.929545933664157,-0.9235714771857189,1.4027781033943867,0.8003398174424848,-0.10603186642880118,0.1332694424035057,-0.16070902496052558,0.04183872210417807,-0.10757998707213526,-0.16004405930447213,0.11155275212463017,-0.08721068658965422,0.13803409328076033,-0.030826506858814065,-0.05934626960104953,0.029884669031408198,-0.008857898551645618,-0.01893543518572564,-0.00770450132390349,0.0056852612075728014,0.034180770207192165,-0.019890503473266763,0.036513109813339675,-0.09568702727818813,-0.05189033413724611,0.15531709799188062,0.11033147193476886,-0.09662833606789237,-0.058619790064673355,0.06021473793293234,-0.00702205976203956,0.01570145529478085,0.0028273440223545443,0.007587586902852881,0.006171909638080879,-0.0019139090985093802,-0.006039160716866031,-0.010305896981067897,0.010915193369029907,0.0026013787505132003,0.02917253669207178,0.006371589501311698,-0.05150854233246776,0.040851973819538014
0.04879433025048009,-2.2787159362628606,-2.577751059653865,-2.577618819211999,-1.258030107569799,0.6795984182326216,-0.8991100106377093,0.4605573707230958,0.3956493907682028,-0.9664430232725634,-1.4208453464936128,-0.19886810621096182,-1.6933721335050693,-0.5596833206984421,0.33152262568569124,0.1621752158595584,-0.2712671343908385,-0.030123970931209432,0.10826155866288345,-0.16529711868854935,-0.1270937510961116,0.1052122829394012,-0.13161017738506717,0.050769019114338426,0.026505601018154024,-0.07168273807604138,-0.06885733987472967,-0.043374041896635664,0.03215785245122473,0.008449688377861546,-0.022579905054894534,-0.05628901959652936,0.024968912212243913,0.003999302629103362,-0.08979424905032803,0.15465165224875058,0.048091607437437046,0.03357204135869659,-0.08324850833810153,-0.03260174454224901,0.017577147838787152,-0.015450434254851493,0.009907634806620205,-0.019030860134318053,0.02209573274872695,-0.0050317014431768385,0.036649007778050975,0.01940106561278336,-0.008795936621025839,0.027645538361067458
-4.547471064626298,2.351968268313471,-1.698035530159229,-1.040134107885896,0.21414400014306198,-0.38032834758819134,-0.3030714791161098,-0.002581865788404675,-0.03743089380085415,-0.003968907548484091,0.06989428613231714,-0.01889862287778327,-0.0025473521587264483,0.007579021279728333,-0.004266734478266368,0.027377591427468314,-0.015530035888111679,-0.048503946454424074,-0.027977823018373555,-0.007776020642009411,0.0302094733120207,-0.005048395489170665,0.00312032326081622,0.0030705998751355754,-0.017433442114837452,-0.010047074076515445,-0.022223751573974937,0.011219713251661934,0.002185053267830298,-0.0053522599307989525,-0.009765075874356904,0.00028763538464620855,-0.002471543109585946,0.013832114277274946,-0.016232539451300845,-0.0030553527421165764,-0.0011660818407027056,-0.001842385413561264,-0.001658467639685697,0.001926842668530107,-0.002062045290028449,-0.0006856592975772568,-0.001228626260485478,-0.0006355950954551612,0.0003126252717150176,0.00034518578352584004,0.000704252690680123,-0.0026683793216843903,-0.0008270098659017482,-0.0012142234114925557
